ppm,time
1003.965724,1312
1003.666799,1313
1003.367876,1314
1003.068952,1315
1002.770027,1316
1002.471104,1317
1002.172179,1318
1001.873256,1319
1001.574333,1320
1001.275408,1321
1000.976485,1322
1000.677562,1323
1000.378637,1324
1000.079713,1325
999.7807884,1326
999.4818652,1327
999.182942,1328
998.884017,1329
998.5850939,1330
998.2861689,1331
997.9872457,1332
997.6883226,1333
997.3893975,1334
997.0904744,1335
996.7915512,1336
996.4926262,1337
996.1937031,1338
995.8947781,1339
995.5958549,1340
995.2969317,1341
994.9980067,1342
994.6990836,1343
994.4001586,1344
994.1012354,1345
993.8023123,1346
993.5033872,1347
993.2044641,1348
992.9055409,1349
992.6066159,1350
992.3076928,1351
992.0087678,1352
991.7098446,1353
991.5005979,1354
991.2913512,1355
991.0821045,1356
990.8728577,1357
990.663611,1358
990.4543643,1359
990.2451175,1360
990.0358708,1361
989.8266241,1362
989.6173774,1363
989.4081307,1364
989.198884,1365
988.9896373,1366
988.7803905,1367
988.5711439,1368
988.3618971,1369
988.1526505,1370
987.9434037,1371
987.7341571,1372
987.5249103,1373
987.3156637,1374
987.1064169,1375
986.8971703,1376
986.6879235,1377
986.4786769,1378
986.2694301,1379
986.0601832,1380
985.8509364,1381
985.6416901,1382
985.4324433,1383
985.2231964,1384
985.0139496,1385
984.8047033,1386
984.5954565,1387
984.3862096,1388
984.1769628,1389
983.9677165,1390
983.7584697,1391
983.5492228,1392
983.339976,1393
983.1307291,1394
982.9214829,1395
982.712236,1396
982.5029892,1397
982.2937423,1398
982.0844961,1399
981.8752492,1400
981.6660024,1401
981.4567555,1402
981.2475093,1403
981.0382624,1404
980.8290156,1405
980.6197693,1406
980.4105218,1407
980.2012756,1408
979.9920281,1409
979.7827819,1410
979.5735357,1411
979.3642882,1412
979.1550419,1413
978.9457957,1414
978.7365482,1415
978.527302,1416
978.3180545,1417
978.1088083,1418
977.8995621,1419
977.6903146,1420
977.4810683,1421
977.2718208,1422
977.0625746,1423
976.8533284,1424
976.6440809,1425
976.4348347,1426
976.2255885,1427
976.016341,1428
975.8070947,1429
975.5978472,1430
975.388601,1431
975.1793548,1432
974.9701073,1433
974.7608611,1434
974.5516136,1435
974.3423674,1436
974.1331211,1437
973.9238736,1438
973.7146274,1439
973.5053812,1440
973.2961337,1441
973.0868875,1442
972.87764,1443
972.6683938,1444
972.4591475,1445
972.2499,1446
972.0406538,1447
971.8314063,1448
971.6221601,1449
971.4129139,1450
971.2036664,1451
970.9944202,1452
970.7851739,1453
970.5759264,1454
970.3666802,1455
970.1574327,1456
969.9481865,1457
970.1574332,1458
970.3666799,1459
970.5759266,1460
970.7851734,1461
970.9944201,1462
971.2036668,1463
971.4129136,1464
971.6221603,1465
971.831407,1466
972.0406537,1467
972.2499004,1468
972.4591471,1469
972.6683938,1470
972.8776406,1471
973.0868872,1472
973.296134,1473
973.5053806,1474
973.7146274,1475
973.923874,1476
974.1331208,1477
974.3423674,1478
974.5516142,1479
974.7608608,1480
974.9701076,1481
975.1793542,1482
